# Timer(prog='/home/feizheng/i3/rocFFT-internal/build/clients/staging/dyna-rocfft-rider', lib=['/home/feizheng/p1/rocFFT/build/library/src/librocfft.so', '/home/feizheng/i3/rocFFT-internal/build/library/src/librocfft.so'], out=['/home/feizheng/i3/rocFFT-internal/scripts/perf/dir0/radix2_dim1_double_n1_c2c_outofplace.dat', '/home/feizheng/i3/rocFFT-internal/scripts/perf/dir1/radix2_dim1_double_n1_c2c_outofplace.dat'], log='timing.log', device=0, ntrial=30, direction=-1, inplace=False, real=False, precision='double', dimension=1, xmin=2048, xmax=536870912, ymin=2, ymax=1024, zmin=2, zmax=1024, radix=2, nbatch=1, problem_file=None)
# dimension	xlength	nbatch	nsample	samples ...
1	2048	1	30	3.8401e-05	3.808e-05	3.76e-05	3.856e-05	3.696e-05	3.728e-05	3.7120000000000004e-05	3.6479999999999996e-05	3.68e-05	3.088e-05	3.8719999999999995e-05	3.696e-05	3.7760000000000004e-05	3.184e-05	3.888e-05	3.744e-05	3.84e-05	3.76e-05	3.76e-05	3.152e-05	3.632e-05	3.12e-05	3.152e-05	3.696e-05	3.76e-05	3.744e-05	3.8719999999999995e-05	3.76e-05	3.088e-05	3.2e-05
1	4096	1	30	5.872e-05	5.312e-05	5.456e-05	5.3920000000000006e-05	5.248e-05	5.344e-05	5.2961e-05	5.4080000000000004e-05	5.28e-05	5.52e-05	5.6e-05	5.3921e-05	5.472e-05	5.312e-05	5.3280000000000005e-05	5.456e-05	4.112e-05	4.08e-05	5.0560000000000004e-05	4.08e-05	4.0640000000000004e-05	4.0640000000000004e-05	4.112e-05	5.4239999999999996e-05	5.44e-05	5.312e-05	5.536e-05	5.28e-05	5.2961e-05	5.376e-05
1	8192	1	30	5.584e-05	5.28e-05	5.1040000000000006e-05	5.136e-05	4.864e-05	4.816e-05	4.384e-05	3.968e-05	3.968e-05	3.984e-05	4.992e-05	4.880000000000001e-05	3.904e-05	4.0321e-05	4.0640000000000004e-05	4.0480000000000005e-05	3.888e-05	4.8480000000000003e-05	3.856e-05	3.904e-05	3.888e-05	3.92e-05	3.952e-05	3.936e-05	3.984e-05	3.952e-05	3.856e-05	3.856e-05	4.032e-05	3.92e-05
1	16384	1	30	5.5520000000000004e-05	5.0241e-05	4.992e-05	5.0560000000000004e-05	4.976e-05	4.112e-05	4.128e-05	4.224e-05	4.192e-05	4.112e-05	4.224e-05	4.208e-05	4.1439999999999996e-05	4.224e-05	4.3520000000000003e-05	4.16e-05	4.16e-05	4.208e-05	4.08e-05	4.4e-05	4.176e-05	4.112e-05	4.256e-05	4.176e-05	4.112e-05	4.0480000000000005e-05	4.224e-05	4.096e-05	4.0640000000000004e-05	4.096e-05
1	32768	1	36	6.72e-05	5.024e-05	5.1841e-05	4.8480000000000003e-05	4.384e-05	4.5440000000000005e-05	5.0881e-05	4.3679999999999995e-05	4.416e-05	4.3200000000000007e-05	4.3840999999999996e-05	4.3679999999999995e-05	4.48e-05	4.432e-05	4.3520000000000003e-05	4.432e-05	4.192e-05	4.256e-05	4.128e-05	4.3200000000000007e-05	4.192e-05	4.128e-05	4.112e-05	4.448e-05	4.176e-05	4.304e-05	4.464e-05	4.224e-05	4.3200000000000007e-05	4.416e-05	4.384e-05	4.24e-05	4.3679999999999995e-05	4.3679999999999995e-05	4.2720000000000004e-05	4.3041000000000003e-05
1	65536	1	30	7.728e-05	5.072e-05	4.9279999999999996e-05	4.416e-05	5.04e-05	5.1200000000000004e-05	4.432e-05	4.416e-05	4.2881000000000005e-05	4.288e-05	4.384e-05	4.4e-05	4.3520000000000003e-05	4.384e-05	4.3679999999999995e-05	4.2081e-05	4.3520000000000003e-05	4.3520000000000003e-05	4.256e-05	4.24e-05	4.224e-05	4.3360000000000005e-05	4.3520000000000003e-05	4.384e-05	4.3360000000000005e-05	4.3200000000000007e-05	4.304e-05	4.2561e-05	4.3200000000000007e-05	4.304e-05
1	131072	1	34	8.6561e-05	7.743999999999999e-05	7.536e-05	6.800000000000001e-05	6.784e-05	6.848e-05	6.864000000000001e-05	6.912e-05	9.536000000000001e-05	7.344e-05	6.864000000000001e-05	7.104000000000001e-05	7.167999999999999e-05	6.976000000000001e-05	6.848e-05	7.008e-05	6.8641e-05	6.96e-05	6.944e-05	7.0561e-05	7.2e-05	6.96e-05	6.896099999999999e-05	6.864000000000001e-05	6.704000000000001e-05	7.184e-05	7.023999999999999e-05	6.992e-05	6.96e-05	6.832000000000001e-05	6.8641e-05	7.088e-05	6.928e-05	6.928e-05
1	262144	1	30	0.00012032	0.00010944	0.00010448	0.0001064	0.000107681	0.000105921	0.00010832100000000001	0.000107361	0.000106241	0.00011152	0.00010624	0.00010912	0.00010752	0.00010752	0.00010752	0.00010896	0.00010752	0.00010832	0.0001088	0.00010832	0.00010784000000000001	0.00010656000000000001	0.00010576	0.00010592	0.00010608	0.0001064	0.00010975999999999999	0.00011232000000000001	0.00010608	0.000108001
1	524288	1	30	0.00015568100000000002	0.000142241	0.000140961	0.00014176	0.00014480000000000002	0.0001424	0.0001392	0.000144	0.000137921	0.00014384	0.00014047999999999998	0.00014112	0.0001424	0.00014032	0.00014368	0.00014319999999999998	0.000140321	0.000150721	0.0001392	0.0001496	0.0001408	0.000143041	0.00014464099999999999	0.00014176	0.00014432	0.00014304	0.0001408	0.000139681	0.00014432	0.000142401
1	1048576	1	30	0.000258081	0.00024896	0.00024496	0.00024768100000000003	0.000243361	0.000246241	0.000244	0.00024816	0.0002432	0.00024464	0.000245121	0.00024448	0.00025088	0.00024576000000000003	0.000247521	0.000245281	0.00024288	0.000245601	0.00024768100000000003	0.00024624	0.00024768100000000003	0.000248	0.0002472	0.00034624	0.00024656	0.00024416	0.00024432100000000003	0.00024464	0.00024288100000000002	0.00024352
1	2097152	1	30	0.00045248	0.00044128099999999996	0.00043472100000000005	0.000439681	0.00043600100000000004	0.00043952000000000005	0.00044272	0.000449601	0.00043856099999999996	0.000442561	0.000436161	0.00043632100000000004	0.000439841	0.000434401	0.000439841	0.00043264000000000003	0.00043744100000000006	0.00043408000000000005	0.00044175999999999997	0.000441121	0.000436161	0.000439201	0.00043312099999999996	0.00043760100000000003	0.00044176100000000004	0.00043856	0.00043232	0.00043712000000000004	0.000439521	0.00043760100000000003
1	4194304	1	43	0.000826882	0.000810241	0.000819362	0.000951521	0.000816481	0.000823681	0.000820161	0.000815681	0.000810081	0.000813921	0.000824801	0.000821601	0.000811681	0.000817762	0.000813441	0.000824642	0.0008172810000000001	0.000826881	0.000808321	0.000821601	0.000817441	0.000810881	0.000820962	0.000811041	0.000813922	0.000823201	0.000820801	0.000810722	0.000823202	0.0008118410000000001	0.000812001	0.000816641	0.0008244810000000001	0.0008148809999999999	0.000812001	0.000824801	0.0008267210000000001	0.000809122	0.000819842	0.0008212810000000001	0.0008203209999999999	0.000814402	0.000820161
